15:58:21.951 INFO  Located managed bean 'configurationPropertiesRebinder': registering with JMX server as MBean [org.springframework.cloud.context.properties:name=configurationPropertiesRebinder,context=5e8f9e2d,type=ConfigurationPropertiesRebinder]
15:58:21.956 INFO  Located managed bean 'refreshEndpoint': registering with JMX server as MBean [org.springframework.cloud.endpoint:name=refreshEndpoint,type=RefreshEndpoint]
15:58:21.958 INFO  Registering beans for JMX exposure on startup
15:58:22.129 INFO  Starting beans in phase 0
15:58:22.136 INFO  Setting initial instance status as: STARTING
15:58:22.175 INFO  Initializing Eureka in region us-east-1
15:58:22.915 INFO  Using JSON encoding codec LegacyJacksonJson
15:58:22.915 INFO  Using JSON decoding codec LegacyJacksonJson
15:58:23.002 INFO  Using XML encoding codec XStreamXml
15:58:23.002 INFO  Using XML decoding codec XStreamXml
15:58:23.161 INFO  Resolving eureka endpoints via configuration
15:58:23.827 INFO  Disable delta property : false
15:58:23.827 INFO  Single vip registry refresh property : null
15:58:23.827 INFO  Force full registry fetch : false
15:58:23.827 INFO  Application is null : false
15:58:23.827 INFO  Registered Applications size is zero : true
15:58:23.827 INFO  Application version is -1: true
15:58:23.827 INFO  Getting all instance registry info from the eureka server
15:58:24.022 INFO  The response status is 200
15:58:24.024 INFO  Starting heartbeat executor: renew interval is: 30
15:58:24.026 INFO  InstanceInfoReplicator onDemand update allowed rate per min is 4
15:58:24.030 INFO  Discovery Client initialized at timestamp 1705388304030 with initial instances count: 5
15:58:24.132 INFO  Registering application order-service with eureka with status UP
15:58:24.133 INFO  Saw local status change event StatusChangeEvent [timestamp=1705388304133, current=UP, previous=STARTING]
15:58:24.135 INFO  DiscoveryClient_ORDER-SERVICE/DESKTOP-KC42LLG:order-service:8090: registering service...
15:58:24.138 INFO  Located managed bean 'auditEventsEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=auditEventsEndpoint]
15:58:24.145 INFO  Located managed bean 'archaiusEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=archaiusEndpoint]
15:58:24.155 INFO  Located managed bean 'featuresEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=featuresEndpoint]
15:58:24.158 INFO  Located managed bean 'requestMappingEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=requestMappingEndpoint]
15:58:24.160 INFO  Located managed bean 'environmentEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=environmentEndpoint]
15:58:24.164 INFO  Located managed bean 'healthEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=healthEndpoint]
15:58:24.167 INFO  Located managed bean 'beansEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=beansEndpoint]
15:58:24.170 INFO  Located managed bean 'infoEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=infoEndpoint]
15:58:24.174 INFO  Located managed bean 'loggersEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=loggersEndpoint]
15:58:24.178 INFO  DiscoveryClient_ORDER-SERVICE/DESKTOP-KC42LLG:order-service:8090 - registration status: 204
15:58:24.182 INFO  Located managed bean 'metricsEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=metricsEndpoint]
15:58:24.184 INFO  Located managed bean 'traceEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=traceEndpoint]
15:58:24.186 INFO  Located managed bean 'dumpEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=dumpEndpoint]
15:58:24.189 INFO  Located managed bean 'autoConfigurationReportEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=autoConfigurationReportEndpoint]
15:58:24.192 INFO  Located managed bean 'configurationPropertiesReportEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=configurationPropertiesReportEndpoint]
15:58:24.220 INFO  Initializing ProtocolHandler ["http-nio-8090"]
15:58:24.231 INFO  Starting ProtocolHandler ["http-nio-8090"]
15:58:24.249 INFO  Using a shared selector for servlet write/read
15:58:24.270 INFO  Tomcat started on port(s): 8090 (http)
15:58:24.270 INFO  Updating port to 8090
15:58:24.275 INFO  Started OrderApplication in 18.001 seconds (JVM running for 19.045)
15:58:25.900 INFO  Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@1c5920df: startup date [Tue Jan 16 15:58:25 KST 2024]; root of context hierarchy
15:58:25.951 INFO  HV000001: Hibernate Validator 5.3.5.Final
15:58:26.134 INFO  JSR-330 'javax.inject.Inject' annotation found and supported for autowiring
15:58:26.179 INFO  Bean 'configurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration$$EnhancerBySpringCGLIB$$103f8ceb] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
15:58:30.856 INFO  The following profiles are active: zone2
15:58:30.871 INFO  Refreshing org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@5e8f9e2d: startup date [Tue Jan 16 15:58:30 KST 2024]; parent: org.springframework.context.annotation.AnnotationConfigApplicationContext@1c5920df
15:58:32.296 INFO  BeanFactory id=c7f7ca24-3378-35eb-ba76-0cea84bc1f5d
15:58:32.413 INFO  JSR-330 'javax.inject.Inject' annotation found and supported for autowiring
15:58:32.476 INFO  Bean 'pl.piomin.services.order.client.AccountClient' of type [org.springframework.cloud.netflix.feign.FeignClientFactoryBean] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
15:58:32.480 INFO  Bean 'pl.piomin.services.order.client.CustomerClient' of type [org.springframework.cloud.netflix.feign.FeignClientFactoryBean] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
15:58:32.482 INFO  Bean 'pl.piomin.services.order.client.ProductClient' of type [org.springframework.cloud.netflix.feign.FeignClientFactoryBean] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
15:58:32.808 INFO  Bean 'org.springframework.cloud.sleuth.annotation.SleuthAnnotationAutoConfiguration' of type [org.springframework.cloud.sleuth.annotation.SleuthAnnotationAutoConfiguration$$EnhancerBySpringCGLIB$$f68ad020] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
15:58:33.336 INFO  Bean 'sleuthAdvisorConfig' of type [org.springframework.cloud.sleuth.annotation.SleuthAdvisorConfig] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
15:58:33.356 INFO  Bean 'org.springframework.cloud.netflix.metrics.MetricsInterceptorConfiguration$MetricsRestTemplateConfiguration' of type [org.springframework.cloud.netflix.metrics.MetricsInterceptorConfiguration$MetricsRestTemplateConfiguration$$EnhancerBySpringCGLIB$$2652302f] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
15:58:33.409 INFO  Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration$$EnhancerBySpringCGLIB$$103f8ceb] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
15:58:33.470 INFO  Bean 'org.springframework.cloud.sleuth.instrument.web.client.feign.TraceFeignClientAutoConfiguration$FeignBeanPostProcessorConfiguration' of type [org.springframework.cloud.sleuth.instrument.web.client.feign.TraceFeignClientAutoConfiguration$FeignBeanPostProcessorConfiguration$$EnhancerBySpringCGLIB$$33b762b4] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
15:58:33.524 INFO  Bean 'org.springframework.cloud.sleuth.instrument.async.AsyncDefaultAutoConfiguration' of type [org.springframework.cloud.sleuth.instrument.async.AsyncDefaultAutoConfiguration$$EnhancerBySpringCGLIB$$dc09360d] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
15:58:33.578 INFO  Bean 'org.springframework.cloud.sleuth.instrument.web.client.TraceWebClientAutoConfiguration' of type [org.springframework.cloud.sleuth.instrument.web.client.TraceWebClientAutoConfiguration$$EnhancerBySpringCGLIB$$a0b8556d] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
15:58:34.603 INFO  Tomcat initialized with port(s): 9090 (http)
15:58:34.622 INFO  Starting service [Tomcat]
15:58:34.624 INFO  Starting Servlet Engine: Apache Tomcat/8.5.16
15:58:34.920 INFO  Initializing Spring embedded WebApplicationContext
15:58:34.921 INFO  Root WebApplicationContext: initialization completed in 4050 ms
15:58:35.702 INFO  Mapping filter: 'metricsFilter' to: [/*]
15:58:35.702 INFO  Mapping filter: 'characterEncodingFilter' to: [/*]
15:58:35.703 INFO  Mapping filter: 'traceFilter' to: [/*]
15:58:35.703 INFO  Mapping filter: 'hiddenHttpMethodFilter' to: [/*]
15:58:35.703 INFO  Mapping filter: 'httpPutFormContentFilter' to: [/*]
15:58:35.703 INFO  Mapping filter: 'requestContextFilter' to: [/*]
15:58:35.703 INFO  Mapping filter: 'webRequestLoggingFilter' to: [/*]
15:58:35.703 INFO  Mapping filter: 'requestLoggingFilter' to: [/*]
15:58:35.703 INFO  Mapping filter: 'applicationContextIdFilter' to: [/*]
15:58:35.703 INFO  Mapping servlet: 'dispatcherServlet' to [/]
15:58:35.722 DEBUG Initializing filter 'requestLoggingFilter'
15:58:35.722 DEBUG Filter 'requestLoggingFilter' configured successfully
15:58:35.821 INFO  Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@1934ad7c: startup date [Tue Jan 16 15:58:35 KST 2024]; parent: org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@5e8f9e2d
15:58:35.834 INFO  JSR-330 'javax.inject.Inject' annotation found and supported for autowiring
15:58:36.388 INFO  Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@45592af7: startup date [Tue Jan 16 15:58:36 KST 2024]; parent: org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@5e8f9e2d
15:58:36.400 INFO  JSR-330 'javax.inject.Inject' annotation found and supported for autowiring
15:58:36.438 INFO  Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@1310fcb0: startup date [Tue Jan 16 15:58:36 KST 2024]; parent: org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@5e8f9e2d
15:58:36.450 INFO  JSR-330 'javax.inject.Inject' annotation found and supported for autowiring
15:58:38.320 WARN  No URLs will be polled as dynamic configuration sources.
15:58:38.320 INFO  To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
15:58:38.327 WARN  No URLs will be polled as dynamic configuration sources.
15:58:38.327 INFO  To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
15:58:38.795 INFO  Looking for @ControllerAdvice: org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@5e8f9e2d: startup date [Tue Jan 16 15:58:30 KST 2024]; parent: org.springframework.context.annotation.AnnotationConfigApplicationContext@1c5920df
15:58:39.024 INFO  Mapped "{[/{id}],methods=[PUT]}" onto public pl.piomin.services.order.model.Order pl.piomin.services.order.controller.OrderController.accept(java.lang.Long) throws com.fasterxml.jackson.core.JsonProcessingException
